0,296
1,315
2,298
3,316
4,318
5,312
6,318
7,321
8,296
9,303
10,332
11,355
12,351
13,384
14,343
15,307
16,322
17,300
18,305
19,333
20,324
21,342
22,315
23,315
24,382
25,339
26,375
27,374
28,344
29,323
30,306
31,321
32,325
33,318
34,340
35,309
36,322
37,435
38,126
39,323
40,330
41,368
42,365
43,317
44,313
45,311
46,324
47,305
48,320
49,328
50,331
51,335
52,308
53,319
54,334
55,361
56,368
57,381
58,312
59,321
60,318
61,319
62,330
63,312
64,323
65,326
66,333
67,262
68,339
69,353
70,364
71,382
72,324
73,306
74,323
75,326
76,307
77,347
78,226
79,341
80,347
81,361
82,379
83,327
84,307
85,319
86,318
87,301
88,332
89,336
90,307
91,552
92,219
93,315
94,337
95,358
96,386
97,360
98,326
99,315
100,310
101,324
102,311
103,311
104,324
105,332
106,326
107,331
108,321
109,439
110,169
111,307
112,347
113,379
114,330
115,321
116,310
117,312
118,299
119,317
120,309
121,326
122,321
123,330
124,333
125,312
126,297
127,331
128,346
129,375
130,373
131,351
132,323
133,321
134,311
135,324
136,320
137,332
138,312
139,334
140,338
141,338
142,343
143,313
144,347
145,347
146,361
147,393
148,352
149,319
150,317
151,305
152,309
153,322
154,311
155,321
156,320
157,310
158,328
159,340
160,333
161,462
162,322
163,324
164,338
165,359
166,363
167,387
168,318
169,296
170,319
171,324
172,308
173,323
174,308
175,316
176,341
177,309
178,319
179,562
180,250
181,331
182,324
183,345
184,368
185,300
186,312
187,314
188,312
189,325
190,331
191,310
192,548
193,209
194,314
195,338
196,336
197,380
198,366
199,334
200,320
201,309
202,328
203,309
204,311
205,319
206,315
207,324
208,335
209,331
210,320
211,331
212,552
213,228
214,327
215,357
216,375
217,385
218,322
219,315
220,337
221,327
222,323
223,321
224,319
225,333
226,317
227,347
228,333
229,576
230,260
231,319
232,348
233,396
234,372
235,338
236,319
237,317
238,327
239,308
240,334
241,320
242,343
243,334
244,331
245,341
246,344
247,326
248,333
249,253
250,333
251,328
252,357
253,368
254,386
255,381
256,333
257,312
258,324
259,312
260,330
261,308
262,322
263,328
264,318
265,533
266,263
267,319
268,328
269,332
270,370
271,334
272,336
273,325
274,346
275,344
276,348
277,360
278,371
279,386
280,364
281,204
282,369
283,383
284,399
285,420
286,419
287,429
288,379
289,301
290,295
291,283
292,240
293,246
294,206
295,197
296,215
297,198
298,199
299,197
300,187
301,291
302,255
303,233
304,264
305,250
306,236
307,258
308,253
309,311
310,331
311,325
312,446
313,163
314,333
315,372
316,379
317,430
318,398
319,397
320,384
321,394
322,401
323,391
324,379
325,363
326,391
327,381
328,358
329,596
330,254
331,328
332,336
333,312
334,343
335,379
336,352
337,326
338,284
339,291
340,279
341,267
342,276
343,259
344,279
345,293
346,335
347,322
348,316
349,420
350,298
351,318
352,306
353,322
354,296
355,280
356,260
357,282
358,294
359,287
360,305
361,314
362,357
363,366
364,352
365,352
366,552
367,207
368,361
369,410
370,399
371,376
372,367
373,386
374,379
375,370
376,340
377,351
378,354
379,323
380,307
381,454
382,126
383,300
384,330
385,327
386,342
387,325
388,292
389,290
390,292
391,266
392,285
393,276
394,259
395,266
396,290
397,274
398,278
399,295
400,240
401,291
402,296
403,330
404,335
405,326
406,296
407,303
408,298
409,307
410,325
411,321
