0,368
1,391
2,272
3,265
4,323
5,290
6,283
7,331
8,271
9,319
10,338
11,269
12,257
13,605
14,260
15,283
16,316
17,283
18,372
19,317
20,319
21,260
22,306
23,298
24,267
25,308
26,259
27,296
28,611
29,207
30,309
31,335
32,313
33,368
34,349
35,282
36,272
37,324
38,275
39,296
40,314
41,273
42,315
43,355
44,285
45,304
46,307
47,567
48,302
49,313
50,281
51,363
52,416
53,300
54,313
55,317
56,284
57,342
58,305
59,346
60,296
61,344
62,295
63,351
64,331
65,332
66,303
67,331
68,312
69,301
70,366
71,344
72,278
73,313
74,291
75,353
76,311
77,326
78,354
79,311
80,372
81,337
82,412
83,434
84,389
85,605
86,396
87,411
88,487
89,458
90,479
91,558
92,570
93,521
94,463
95,523
96,486
97,476
98,520
99,454
100,489
101,426
102,478
103,430
104,418
105,468
106,367
107,377
108,315
109,320
110,337
111,385
112,287
113,251
114,227
115,225
116,236
117,267
118,209
119,263
120,252
121,271
122,282
123,232
124,496
125,204
126,234
127,299
128,356
129,334
130,355
131,301
132,286
133,288
134,328
135,273
136,305
137,316
138,280
139,327
140,355
141,290
142,314
143,461
144,209
145,328
146,307
147,357
148,330
149,393
150,398
151,293
152,327
153,316
154,286
155,344
156,331
157,326
158,325
159,309
160,340
161,289
162,291
163,189
164,274
165,338
166,328
167,368
168,382
169,316
170,330
171,301
172,288
173,341
174,279
175,305
176,297
177,327
178,306
179,258
180,649
181,297
182,324
183,280
184,345
185,371
186,371
187,377
188,336
189,284
190,327
191,325
192,291
193,345
194,304
195,310
196,363
197,323
198,327
199,333
200,350
201,286
202,292
203,340
204,292
205,347
206,348
207,353
208,288
209,341
210,293
211,317
212,334
213,287
214,345
215,292
216,302
217,650
218,243
219,326
220,370
221,396
222,376
223,280
224,319
225,316
226,281
227,307
228,295
229,325
230,328
231,277
232,316
233,343
234,416
235,356
236,288
