0,309
1,322
2,285
3,332
4,317
5,291
6,437
7,230
8,262
9,305
10,294
11,357
12,325
13,268
14,308
15,286
16,281
17,280
18,324
19,301
20,319
21,612
22,249
23,300
24,301
25,347
26,350
27,338
28,384
29,310
30,315
31,277
32,337
33,341
34,282
35,344
36,294
37,352
38,313
39,320
40,613
41,284
42,345
43,389
44,447
45,521
46,435
47,384
48,454
49,468
50,510
51,458
52,468
53,470
54,425
55,470
56,336
57,398
58,381
59,368
60,420
61,417
62,446
63,336
64,324
65,317
66,348
67,317
68,310
69,266
70,332
71,270
72,251
73,276
74,255
75,175
76,223
77,251
78,250
79,263
80,324
81,290
82,327
83,268
84,242
85,247
86,284
87,239
88,281
89,296
90,230
91,284
92,310
93,277
94,298
95,653
96,225
97,314
98,321
99,343
100,422
101,297
102,330
103,331
104,303
105,307
106,340
107,322
108,311
109,372
110,324
111,330
112,271
113,654
114,288
115,270
116,320
117,383
118,379
119,397
120,348
121,279
122,319
123,301
124,311
125,315
126,313
127,360
128,338
129,317
130,302
131,382
132,310
133,304
134,374
135,292
136,302
137,286
138,347
139,317
140,359
141,406
142,317
143,378
144,335
145,358
146,382
147,362
148,371
149,391
150,333
151,307
152,346
153,303
154,416
155,255
156,305
157,295
158,278
159,361
160,355
161,361
162,312
163,231
164,289
165,234
166,268
167,255
168,203
169,239
170,248
171,191
172,264
173,218
174,224
175,220
176,279
177,300
178,276
179,347
180,374
181,456
182,430
183,343
184,367
185,406
186,364
187,389
188,430
189,393
190,451
191,433
192,401
193,657
194,442
195,430
196,406
197,474
198,474
199,433
200,416
201,381
202,431
203,364
204,368
205,399
206,583
207,373
208,349
209,398
210,335
211,380
212,391
213,369
214,453
215,354
216,274
217,255
218,253
219,266
220,215
221,244
222,227
223,211
224,241
225,170
226,190
227,475
228,226
229,217
230,209
231,267
232,236
233,288
234,287
235,236
236,220
237,286
238,230
239,262
240,274
241,251
242,298
243,330
244,266
245,262
246,582
247,253
248,264
249,300
250,357
251,346
252,317
253,336
254,357
255,335
256,369
257,386
258,395
259,408
260,354
261,655
262,315
263,417
264,358
265,394
266,412
267,310
268,279
269,332
270,283
271,335
272,371
273,348
274,407
275,410
276,349
277,372
278,536
279,230
280,333
281,290
282,357
283,429
284,295
285,318
286,301
287,296
288,321
289,313
290,330
291,298
292,292
293,219
294,259
295,207
296,532
297,258
298,305
299,263
300,323
301,332
302,320
303,322
304,279
305,256
306,305
307,288
308,345
309,314
310,331
311,368
312,345
313,568
314,312
315,374
316,340
317,374
318,423
319,375
320,366
321,310
322,315
323,306
324,330
325,298
326,320
327,344
328,312
329,288
330,328
331,315
332,282
333,301
334,590
335,274
336,288
337,271
338,319
339,340
340,388
341,356
342,312
343,278
344,315
345,305
346,292
347,316
348,325
349,308
350,362
351,337
352,309
353,354
354,296
355,348
356,407
357,323
358,297
359,300
360,330
361,312
362,370
363,381
364,307
365,321
366,298
367,351
368,323
369,306
370,310
371,342
372,298
373,351
374,363
375,364
376,372
377,292
378,301
379,284
380,319
381,308
382,308
383,347
384,317
385,319
386,362
387,367
388,362
389,346
390,463
391,368
392,369
393,370
394,391
395,409
396,376
397,314
398,309
399,339
400,351
401,305
402,336
403,280
