0,321
1,302
2,372
3,548
4,241
5,225
6,344
7,294
8,297
9,310
10,233
11,334
12,281
13,259
14,348
15,259
16,332
17,246
18,358
19,303
20,289
21,268
22,316
23,375
24,282
25,281
26,280
27,391
28,392
29,259
30,354
31,323
32,287
33,388
34,302
35,343
36,281
37,379
38,349
39,300
40,403
41,320
42,360
43,394
44,350
45,520
46,286
47,344
48,413
49,326
50,436
51,396
52,403
53,309
54,380
55,370
56,296
57,393
58,322
59,324
60,397
61,294
62,360
63,282
64,314
65,390
66,275
67,345
68,348
69,267
70,283
71,383
72,299
73,375
74,381
75,259
76,341
77,363
78,270
79,317
80,349
81,245
82,350
83,305
84,314
85,349
86,252
87,347
88,305
89,267
90,368
91,284
92,248
93,550
94,185
95,331
96,264
97,308
98,395
99,359
100,281
101,298
102,357
103,256
104,276
105,288
106,309
107,372
108,277
109,358
110,351
111,388
112,316
113,324
114,397
115,353
116,250
117,638
118,257
119,298
120,386
121,297
122,381
123,401
124,307
125,294
126,381
127,280
128,343
129,365
130,281
131,309
132,395
133,375
134,287
135,386
136,409
137,313
138,376
139,264
140,577
141,266
142,280
143,365
144,336
145,402
146,320
147,281
148,380
149,292
150,383
151,280
152,347
153,302
154,401
155,308
156,342
157,396
158,360
159,310
160,418
161,378
162,451
163,324
164,329
165,284
166,399
167,331
168,359
169,354
170,339
171,269
172,373
173,297
174,304
175,375
176,265
177,344
178,267
179,370
180,304
181,298
182,377
183,273
184,340
185,379
186,326
187,364
188,243
189,525
190,315
191,246
192,369
193,298
194,319
195,329
196,333
197,232
198,344
199,374
200,269
201,362
202,265
203,354
204,319
205,271
206,319
207,277
208,381
209,386
210,271
211,517
212,320
213,259
214,359
215,352
216,295
217,342
218,381
219,261
220,361
221,343
222,281
223,390
224,301
225,293
226,372
227,377
228,296
229,397
230,341
231,329
232,425
233,367
234,379
235,273
236,590
237,285
238,310
239,420
240,318
241,354
242,327
243,382
244,285
245,331
246,373
247,324
248,377
249,278
250,321
251,371
252,262
253,312
254,384
255,255
256,300
257,362
258,376
259,374
260,306
261,360
262,257
263,281
264,350
265,247
266,254
267,359
268,288
269,297
270,372
271,279
272,334
273,337
274,537
275,243
276,277
277,373
278,275
279,353
280,382
281,314
282,291
283,371
284,335
285,351
286,264
287,379
288,323
289,294
290,290
291,276
292,380
293,329
294,481
295,357
296,401
297,434
298,408
299,336
300,408
301,304
302,290
303,386
304,362
305,301
306,335
307,398
308,295
309,380
310,371
311,301
312,397
313,323
314,327
315,297
316,363
317,347
318,297
319,276
320,263
321,344
322,361
323,292
324,380
325,280
326,250
327,332
328,231
329,284
330,218
331,312
332,237
333,311
334,221
335,271
336,292
337,300
338,252
339,314
340,214
341,253
342,304
343,207
344,218
345,385
346,295
347,194
348,294
349,282
350,249
351,233
352,292
353,203
354,289
355,230
356,338
357,262
358,288
359,364
360,268
361,346
362,344
363,315
364,330
365,401
366,302
367,374
368,383
369,319
370,411
371,326
372,537
373,290
374,367
375,389
376,317
377,415
378,365
379,374
380,354
381,294
382,404
383,334
384,316
385,411
386,311
387,385
388,400
389,356
390,307
391,414
392,306
393,357
394,286
395,400
396,303
397,398
398,277
399,550
400,353
401,275
402,350
403,323
404,439
405,361
406,371
407,264
408,340
409,334
410,274
411,372
412,296
413,308
414,376
415,353
416,285
417,380
418,321
419,309
420,386
421,291
422,372
423,275
424,364
425,484
426,255
427,378
428,286
429,350
430,385
431,316
432,349
433,283
434,319
435,366
436,261
437,362
438,284
439,380
440,323
441,370
442,274
443,373
444,339
445,288
446,311
447,320
448,372
449,242
450,586
451,304
452,274
453,385
454,316
455,417
456,322
457,374
458,336
459,379
460,294
461,300
462,372
463,278
464,348
465,346
466,273
467,376
468,377
469,282
470,340
471,355
472,280
473,387
474,317
475,442
476,300
477,359
478,277
479,380
480,340
481,330
482,437
483,327
484,358
485,261
486,325
487,281
488,379
489,290
490,323
491,273
492,366
493,383
494,301
495,322
496,391
497,296
498,286
499,421
500,292
