0,288
1,319
2,343
3,305
4,323
5,303
6,308
7,320
8,322
9,307
10,357
11,349
12,347
13,372
14,288
15,302
16,318
17,283
18,305
19,288
20,330
21,292
22,306
23,327
24,292
25,328
26,315
27,295
28,312
29,346
30,305
31,518
32,356
33,314
34,332
35,340
36,352
37,371
38,338
39,310
40,345
41,347
42,306
43,324
44,290
45,331
46,303
47,295
48,326
49,316
50,330
51,292
52,326
53,300
54,330
55,296
56,332
57,329
58,272
59,315
60,273
61,272
62,298
63,319
64,296
65,356
66,361
67,339
68,350
69,336
70,297
71,344
72,328
73,312
74,344
75,318
76,316
77,336
78,292
79,328
80,356
81,315
82,318
83,290
84,299
85,482
86,266
87,265
88,305
89,320
90,341
91,265
92,289
93,244
94,275
95,284
96,251
97,293
98,266
99,304
100,273
101,297
102,311
103,324
104,312
105,298
106,349
107,334
108,327
109,342
110,303
111,346
112,366
113,346
114,356
115,391
116,363
117,418
118,388
119,350
120,347
121,306
122,337
123,331
124,301
125,306
126,346
127,322
128,332
129,294
130,343
131,325
132,297
133,317
134,426
135,333
136,317
137,298
138,349
139,381
140,322
141,278
142,322
143,288
144,317
145,281
146,315
147,308
148,293
149,310
150,340
151,297
152,342
153,347
154,296
155,341
156,302
157,328
158,301
159,336
160,336
161,313
162,370
163,362
164,358
165,306
166,314
167,284
168,326
169,303
170,294
171,331
172,290
173,287
174,323
175,291
176,342
177,319
178,311
179,320
180,283
181,288
182,334
183,325
184,357
185,337
186,376
187,322
188,300
189,310
190,287
191,300
192,305
193,335
194,299
195,349
196,292
197,341
198,313
199,444
200,367
201,318
202,349
203,356
204,357
205,354
206,298
207,322
208,334
209,297
210,344
211,304
212,347
213,298
214,325
215,332
216,299
217,343
218,325
219,286
220,472
221,283
222,325
223,308
224,298
225,355
226,332
227,320
228,292
229,287
230,265
231,308
232,276
233,282
234,298
235,279
236,325
237,315
238,302
239,323
240,284
241,474
242,301
243,332
244,302
245,355
246,328
247,365
248,356
249,286
250,319
251,296
252,289
253,330
254,324
255,285
256,325
257,307
258,296
259,338
260,291
261,317
262,289
263,327
264,314
265,371
266,344
267,291
268,296
269,328
270,289
271,324
272,290
273,336
274,314
275,343
276,301
277,330
278,335
279,300
280,344
281,317
282,304
283,433
284,323
285,298
286,342
287,370
288,349
289,369
290,342
291,277
292,295
293,339
294,299
295,316
296,333
297,291
298,328
299,294
300,305
301,326
302,362
303,296
304,331
305,329
306,384
307,318
308,348
309,311
310,354
311,377
312,348
313,375
314,302
315,332
316,297
317,332
318,291
319,336
320,302
321,304
322,345
323,338
324,316
325,303
326,503
327,298
328,329
329,308
330,350
331,355
332,397
333,307
334,308
335,286
336,328
337,302
338,316
339,342
340,297
341,340
342,325
343,299
344,349
345,336
346,327
347,321
348,500
349,302
350,330
351,297
352,305
353,342
354,315
355,273
356,307
357,270
358,270
359,301
360,253
361,284
362,305
363,277
364,310
365,270
366,294
367,305
368,271
369,352
370,279
371,280
372,327
373,310
374,374
375,346
376,348
377,321
378,267
379,318
380,311
381,299
382,341
383,319
384,341
385,303
386,339
387,305
388,355
389,319
390,357
391,359
392,303
393,340
394,328
395,469
396,376
397,332
398,375
399,339
400,390
401,401
402,356
403,356
404,316
405,312
406,347
407,352
408,310
409,359
410,330
411,322
412,337
413,346
414,358
415,249
416,212
417,244
418,240
419,290
420,401
421,422
422,478
423,448
424,460
425,496
426,370
427,345
428,341
429,367
430,312
431,335
432,338
433,343
434,310
435,305
436,348
437,334
438,369
439,302
440,337
441,303
442,303
443,450
444,314
445,321
446,303
447,359
448,389
449,302
450,320
