0,358
1,338
2,390
3,334
4,318
5,294
6,288
7,305
8,270
9,257
10,346
11,258
12,255
13,297
14,290
15,307
16,240
17,254
18,273
19,263
20,285
21,269
22,319
23,340
24,307
25,330
26,341
27,296
28,312
29,279
30,490
31,304
32,310
33,310
34,279
35,311
36,319
37,349
38,296
39,349
40,337
41,373
42,354
43,351
44,385
45,365
46,392
47,403
48,395
49,425
50,519
51,403
52,407
53,387
54,444
55,428
56,402
57,413
58,426
59,385
60,406
61,400
62,401
63,367
64,388
65,333
66,373
67,392
68,326
69,391
70,312
71,269
72,323
73,325
74,386
75,335
76,337
77,357
78,311
79,338
80,342
81,299
82,297
83,296
84,335
85,285
86,316
87,346
88,285
89,300
90,261
91,244
92,278
93,286
94,273
95,334
96,291
97,268
98,270
99,297
100,300
101,292
102,267
103,309
104,252
105,277
106,295
107,484
108,315
109,284
110,312
111,343
112,365
113,327
114,320
115,360
116,315
117,305
118,351
119,324
120,317
121,369
122,322
123,324
124,502
125,308
126,298
127,309
128,352
129,327
130,337
131,326
132,343
133,297
134,316
135,333
136,337
137,319
138,320
139,329
140,301
141,310
142,529
143,264
144,300
145,361
146,338
147,345
148,303
149,335
150,323
151,306
152,354
153,307
154,359
155,331
156,288
157,329
158,280
159,322
160,342
161,357
162,344
163,368
164,331
165,354
166,327
167,335
168,344
169,297
170,324
171,385
172,325
173,333
174,346
175,397
176,296
177,321
178,315
179,337
180,373
181,383
182,345
183,375
184,353
185,334
186,390
187,364
188,395
189,336
190,379
191,374
192,357
193,387
194,343
195,385
196,393
197,374
198,429
199,399
200,397
201,410
202,401
203,405
204,370
205,366
206,393
207,352
208,403
209,346
210,391
211,400
212,364
213,340
214,355
215,376
216,352
217,357
218,332
219,364
220,327
221,368
222,316
223,349
224,332
225,319
226,354
227,324
228,309
229,328
230,392
231,289
232,272
233,322
234,288
235,284
236,318
237,274
238,306
239,295
240,272
241,276
242,279
243,347
244,262
245,270
246,261
247,310
248,309
249,343
250,311
251,288
252,328
253,307
254,296
255,313
256,284
257,334
258,340
259,303
260,329
261,307
262,444
263,267
264,314
265,335
266,321
267,331
268,333
269,309
270,342
271,333
272,297
273,346
274,318
275,338
276,314
277,337
278,350
279,327
280,345
281,310
282,304
283,284
284,320
285,327
286,313
287,370
288,361
289,330
290,356
291,346
292,327
293,342
294,309
295,351
296,315
297,332
298,310
299,282
300,321
301,350
302,315
303,354
304,317
305,319
306,353
307,305
308,348
309,334
310,320
311,313
312,357
313,331
314,331
315,293
316,570
317,290
318,303
319,345
320,321
321,351
322,354
323,326
324,312
325,357
326,322
327,339
328,336
329,312
330,318
331,362
332,342
333,337
334,342
335,290
336,523
337,348
338,317
339,374
340,322
341,335
342,330
343,309
344,310
345,327
346,301
347,363
348,310
349,303
350,356
351,352
352,356
353,374
354,341
355,345
356,313
357,352
358,355
359,321
360,349
361,352
362,332
363,350
364,331
365,332
366,360
367,341
368,394
369,377
370,350
371,377
372,340
373,382
374,335
375,387
376,365
377,353
378,397
379,345
380,360
381,393
382,336
383,342
384,325
385,354
386,380
387,337
388,389
389,332
390,335
391,339
392,367
393,322
394,344
395,355
396,333
397,339
398,296
399,369
400,296
401,263
402,325
403,307
404,313
405,364
406,340
407,330
408,322
409,337
410,310
411,307
412,330
413,296
414,310
415,336
416,309
417,322
418,420
419,247
420,272
421,329
422,282
423,341
424,336
425,335
426,289
427,325
428,335
429,303
430,337
431,330
432,307
433,329
434,365
435,333
436,345
437,294
438,519
439,287
440,279
441,286
442,274
443,306
444,298
445,299
446,325
447,336
448,321
449,291
450,385
451,304
452,310
453,329
454,241
455,245
456,235
457,286
458,319
459,260
460,277
461,288
462,221
463,269
464,281
465,260
466,215
467,275
468,243
469,343
470,284
471,314
472,316
473,348
474,306
475,302
476,329
477,301
478,309
479,334
480,318
481,389
482,311
483,326
484,325
485,294
